category,cz_cec_doe,city_ind,utility,Freq,roof_sqft.x,OID,latitude,longitude,roof_sqft.y,floor_sqft,diff,month,n,min_io,min_irr,max_p,max_punmet,num_floors,in_over_out_mo,clp_index,clp_name,clp_multiplier,critical_load_pct,dur_index,dur_name,dur_duration,roof_sqft
CC,11_3B,1,Sacramento Municipal Utility District,0.5,11698.76992,669,38.73551143,-121.2531127,12850.09099,14000,1151.321067,12,1,NA,3220,NA,NA,1.2,0.59311544,2,low_medium,0.666666667,0.395410294,2,4 day,96,11700
CC,8_3B,0,Southern California Edison,0.25,6010.724309,15669,33.60388651,-117.7229293,5927.701569,6000,83.02273986,12,1,NA,4670,NA,NA,1,0.862144515,4,high_medium,1,0.862144515,3,8 day,192,6000
Pri,10_3B,0,San Diego Gas & Electric,1,528907.9472,10060,33.13759662,-117.1068829,448620.8352,528900,80287.11203,8,1,NA,NA,NA,0.00048298,1,1.295677068,4,high_medium,1,1.295677068,2,4 day,96,528900
Pri,9_3B,0,Southern California Edison,0.25,34543.24085,15827,34.09168546,-117.7156118,35323.80068,34500,780.5598325,7,1,NA,NA,NA,0.000586642,1,1.396258162,3,medium,0.8,1.117006529,2,4 day,96,34500
W,8_3B,0,Southern California Edison,0.75,14812.45113,9371,33.6442959,-117.601077,14464.45004,14800,348.0010876,12,1,NA,4670,NA,NA,1,1.771467299,2,low_medium,0.666666667,1.180978199,1,2 day,48,14800
Coll,12_3B,0,Sacramento Municipal Utility District,0.99,780061.4012,13669,38.6506173,-121.3474489,734585.1113,780100,45476.28987,6,1,NA,NA,0.002218441,NA,1,0.946173655,3,medium,0.8,0.756938924,2,4 day,96,780100
Sec,4_3C,0,Pacific Gas & Electric Company,0.25,62916.35818,3165,36.8470282,-121.4117008,63528.36911,75500,612.0109299,6,1,NA,NA,0.001878597,NA,1.2,0.918237601,4,high_medium,1,0.918237601,2,4 day,96,62900
Pri,15_3B,0,Imperial Irrigation District,0.25,34543.24085,2900,33.67939703,-116.2063728,29119.61794,34500,5423.622912,12,1,NA,5340,NA,NA,1,0.938879839,5,high,1.333333333,1.251839785,1,2 day,48,34500
Coll,10_3B,0,San Diego Gas & Electric,0.9,457404.7752,893,32.74493009,-116.9424137,345357.3923,457400,112047.3829,4,1,NA,NA,NA,0.000451474,1,1.306423952,1,low,0.5,0.653211976,2,4 day,96,457400
W,12_3C,0,Pacific Gas & Electric Company,0.01,1066.972869,6244,37.70010673,-121.9379553,1523.267977,1100,456.2951081,7,1,NA,NA,0.001120053,NA,1,1.899966451,1,low,0.5,0.949983226,1,2 day,48,1100
Pri,10_3B,1,Southern California Edison,0.1,12924.50181,15818,34.03263769,-117.1556598,12923.6385,16800,0.86331725,12,1,NA,4890,NA,NA,1.3,0.676812455,3,medium,0.8,0.541449964,2,4 day,96,12900
Coll,3_3C,1,Pacific Gas & Electric Company,0.9,457404.7752,2279,37.79481568,-122.2613329,365805.678,457400,91599.09714,7,1,NA,NA,NA,0.000670953,1,1.731595775,1,low,0.5,0.865797887,2,4 day,96,457400
Pri,16_3C,0,Southern California Edison,0.1,12924.50181,15261,34.45445989,-119.2053295,17665.52394,12900,4741.022123,12,2,0.902412101,4870,NA,NA,1,0.902412101,2,low_medium,0.666666667,0.601608067,2,4 day,96,12900
Sec,12_3B,1,Modesto Irrigation District,0.5,115160.0833,15400,37.63637906,-121.0295797,99711.13698,161200,15448.94637,1,2,0.518051418,3110,NA,NA,1.4,0.518051418,1,low,0.5,0.259025709,1,2 day,48,115200
W,5_3C,1,Pacific Gas & Electric Company,0.99,63974.19884,9690,35.28067618,-120.6644003,40108.8315,64000,23865.36734,5,1,NA,NA,NA,0.001206959,1,2.51027026,5,high,1.333333333,3.347027013,2,4 day,96,64000
W,12_3C,1,Pacific Gas & Electric Company,0.99,63974.19884,1976,37.66732643,-121.8778629,34315.96127,64000,29658.23756,7,1,NA,NA,0.001120053,NA,1,1.899966451,4,high_medium,1,1.899966451,1,2 day,48,64000
CC,12_3B,1,Pacific Gas & Electric Company,0.5,11698.76992,3549,37.95549935,-121.2602419,12169.84965,14000,471.0797285,7,1,NA,NA,0.002819978,NA,1.2,0.631438626,2,low_medium,0.666666667,0.420959084,3,8 day,192,11700
W,15_2B,0,Imperial Irrigation District,0.5,8158.175525,14609,32.67232139,-115.4879602,7635.392981,8200,522.782544,3,1,NA,NA,NA,0.001224192,1,2.381004165,4,high_medium,1,2.381004165,1,2 day,48,8200
Sec,12_3B,0,Sacramento Municipal Utility District,0.25,62916.35818,13683,38.69470623,-121.2931943,66212.10581,75500,3295.747637,1,2,0.604393321,3110,NA,NA,1.2,0.604393321,5,high,1.333333333,0.805857762,3,8 day,192,62900
CC,3_3B,0,Pacific Gas & Electric Company,0.9,35182.88873,4213,37.93589453,-122.3440602,23981.72937,35200,11201.15936,7,1,NA,NA,0.001884442,NA,1,1.069195471,3,medium,0.8,0.855356377,1,2 day,48,35200
Sec,12_3B,0,Pacific Gas & Electric Company,0.01,1705.352786,3980,37.29326061,-120.3118951,6001.489615,2000,4296.136828,1,2,0.604393321,3110,NA,NA,1.2,0.604393321,1,low,0.5,0.302196661,1,2 day,48,1700
W,10_3B,0,San Diego Gas & Electric,0.9,25203.47763,13152,32.98061218,-117.0343403,26242.32439,25200,1038.846757,7,1,1.638924727,NA,NA,NA,1,1.638924727,5,high,1.333333333,2.185232969,3,8 day,192,25200
W,16_6B,0,Southern California Edison,0.5,8158.175525,7524,37.56623845,-118.7419297,6275.542932,8200,1882.632593,9,1,NA,NA,NA,0.00118672,1,2.365989737,5,high,1.333333333,3.154652983,3,8 day,192,8200
W,14_3B,1,Southern California Edison,0.75,14812.45113,13667,34.47249494,-117.2822979,14062.48807,14800,749.9630586,7,2,1.435224682,NA,0.001444304,NA,1,1.435224682,4,high_medium,1,1.435224682,3,8 day,192,14800
CC,16_5B,0,Pacific Gas & Electric Company,0.9,35182.88873,12951,41.79158439,-123.3799821,33911.6909,35200,1271.197828,4,1,NA,NA,NA,0.000357719,1,1.263963562,1,low,0.5,0.631981781,2,4 day,96,35200
Pri,1_3C,0,Pacific Gas & Electric Company,0,678.8926162,6426,38.74244321,-123.4985185,845.226023,700,166.3334068,6,1,NA,NA,0.001638827,NA,1,1.100116776,1,low,0.5,0.550058388,1,2 day,48,700
W,12_3C,0,Pacific Gas & Electric Company,0.9,25203.47763,5418,37.68137833,-121.7939948,25502.38334,25200,298.9057019,7,1,NA,NA,0.001120053,NA,1,1.899966451,1,low,0.5,0.949983226,2,4 day,96,25200
CC,7_3B,0,San Diego Gas & Electric,0.25,6010.724309,12705,32.62450848,-116.9977482,7367.884376,6000,1357.160068,7,1,0.823965055,NA,NA,NA,1,0.823965055,5,high,1.333333333,1.098620073,2,4 day,96,6000
W,12_3B,1,Sacramento Municipal Utility District,0.25,4413.584968,3354,38.63876671,-121.4529621,4367.4406,4400,46.14436723,1,2,1.322242671,3110,NA,NA,1,1.322242671,5,high,1.333333333,1.762990228,1,2 day,48,4400
Coll,12_3B,0,Pacific Gas & Electric Company,0.5,19634.8968,13246,37.96259443,-122.0720672,24568.00566,19600,4933.108864,1,2,0.725271986,3110,NA,NA,1,0.725271986,5,high,1.333333333,0.967029314,2,4 day,96,19600
CC,15_2B,1,Imperial Irrigation District,0.25,6010.724309,14146,32.73352975,-115.5297513,4771.730175,7200,1238.994134,12,1,NA,5600,NA,NA,1.2,0.948995757,4,high_medium,1,0.948995757,3,8 day,192,6000
W,3_3C,1,Pacific Gas & Electric Company,0.9,25203.47763,3455,37.81342144,-122.2143842,25156.73889,25200,46.73874229,9,1,NA,NA,0.000832237,NA,1,1.786090589,5,high,1.333333333,2.381454119,1,2 day,48,25200
W,12_3B,0,Turlock Irrigation District,0.01,1066.972869,4393,37.42697791,-120.778856,1527.775141,1100,460.8022717,7,1,NA,NA,0.001263176,NA,1,1.691586798,1,low,0.5,0.845793399,2,4 day,96,1100
Pri,12_3B,1,Modesto Irrigation District,0.75,67085.79308,14488,37.67364678,-120.9717883,66269.09064,87200,816.7024408,1,2,0.446156343,3110,NA,NA,1.3,0.446156343,1,low,0.5,0.223078172,2,4 day,96,67100
W,12_3B,1,Modesto Irrigation District,0.5,8158.175525,12935,37.69751396,-121.0113185,10658.47344,8200,2500.29792,7,1,NA,NA,0.001263176,NA,1,1.691586798,2,low_medium,0.666666667,1.127724532,3,8 day,192,8200
W,15_2B,0,Imperial Irrigation District,0.25,4413.584968,14623,32.68261215,-115.4981129,4506.254899,4400,92.66993102,3,1,NA,NA,NA,0.001224192,1,2.381004165,4,high_medium,1,2.381004165,3,8 day,192,4400
Pri,10_3B,0,San Diego Gas & Electric,0.75,67085.79308,136,32.84786932,-116.9956582,66579.40694,67100,506.3861397,12,1,NA,4890,NA,NA,1,0.879856191,1,low,0.5,0.439928095,3,8 day,192,67100
Pri,5_3C,0,Pacific Gas & Electric Company,0.75,67085.79308,4670,35.21955516,-120.6205818,67574.92124,67100,489.1281549,7,1,NA,NA,NA,0.000751341,1,1.601563666,3,medium,0.8,1.281250933,3,8 day,192,67100
W,11_3B,0,Pacific Gas & Electric Company,0.99,63974.19884,5805,38.95379395,-121.1086334,54596.13449,64000,9378.064348,4,1,NA,NA,NA,0.001003416,1,2.232696672,5,high,1.333333333,2.976928896,1,2 day,48,64000
Pri,13_3B,1,Pacific Gas & Electric Company,0.25,34543.24085,4769,35.41052032,-119.0993762,33832.4898,44900,710.7510461,8,1,NA,NA,NA,-4.74E-05,1.3,0.978424664,1,low,0.5,0.489212332,3,8 day,192,34500
Pri,9_3B,1,Southern California Edison,0.9,82302.16623,13788,34.12470321,-118.0172015,81653.94433,107000,648.221902,12,2,0.625542009,4790,NA,NA,1.3,0.625542009,3,medium,0.8,0.500433608,3,8 day,192,82300
W,8_3B,0,San Diego Gas & Electric,0.25,4413.584968,15363,33.55705805,-117.6632795,5958.316939,4400,1544.731972,10,1,1.605678478,NA,NA,NA,1,1.605678478,5,high,1.333333333,2.140904637,3,8 day,192,4400
W,7_3B,0,San Diego Gas & Electric,1,474347.0522,9349,33.22096107,-117.3641984,85402.11793,474300,388944.9342,4,1,NA,NA,NA,0.001098762,1,2.320814932,5,high,1.333333333,3.09441991,2,4 day,96,474300
W,8_3B,1,City of Anaheim Public Utilities Department,0.01,1066.972869,17165,33.8294942,-117.918662,1036.896256,1100,30.07661349,8,1,NA,NA,0.001224268,NA,1,1.66709061,3,medium,0.8,1.333672488,3,8 day,192,1100
Sec,10_3B,1,Southern California Edison,0.75,196445.8043,16406,34.07472677,-117.1774913,188965.0059,275000,7480.798388,4,1,NA,NA,NA,-0.000137871,1.4,0.933159966,2,low_medium,0.666666667,0.622106644,2,4 day,96,196400
Pri,12_4B,0,Pacific Gas & Electric Company,0.1,12924.50181,13914,38.48071444,-121.0102039,12940.11355,12900,15.61174005,8,1,NA,NA,NA,0.000593381,1,1.378065417,4,high_medium,1,1.378065417,2,4 day,96,12900
W,7_3B,1,San Diego Gas & Electric,1,474347.0522,2942,32.93383848,-117.2297188,89468.61877,474300,384878.4334,9,1,1.747938075,NA,NA,NA,1,1.747938075,1,low,0.5,0.873969037,3,8 day,192,474300
Pri,2_3C,1,Pacific Gas & Electric Company,0.25,34543.24085,9889,38.30935687,-122.3163425,33561.98462,44900,981.2562305,12,2,0.488287764,3330,NA,NA,1.3,0.488287764,5,high,1.333333333,0.651050352,3,8 day,192,34500
Coll,6_3C,1,Southern California Edison,0.9,457404.7752,341,34.27738809,-119.2313778,427613.0716,457400,29791.70353,7,1,NA,NA,NA,0.000657857,1,1.503092915,3,medium,0.8,1.202474332,1,2 day,48,457400
CC,9_3C,0,Southern California Edison,0.1,3198.771136,16572,34.4167812,-118.7911723,3104.271362,3200,94.49977388,8,1,NA,NA,0.002227033,NA,1,0.939916022,2,low_medium,0.666666667,0.626610681,1,2 day,48,3200
Pri,10_3B,0,Southern California Edison,0.01,1655.672317,3244,34.03959659,-116.9359651,4037.158108,1700,2381.485792,8,1,NA,NA,NA,0.00048298,1,1.295677068,5,high,1.333333333,1.727569424,2,4 day,96,1700
Pri,13_3B,0,Pacific Gas & Electric Company,0.1,12924.50181,1039,35.42250875,-119.0177933,15556.28806,12900,2631.786244,8,1,NA,NA,NA,0.000459339,1,1.271952063,5,high,1.333333333,1.695936084,3,8 day,192,12900
Pri,12_3B,0,Turlock Irrigation District,0.75,67085.79308,4069,37.42065731,-120.7853311,67392.37175,67100,306.5786694,1,2,0.580003246,3110,NA,NA,1,0.580003246,5,high,1.333333333,0.773337661,1,2 day,48,67100
CC,9_3B,0,Southern California Edison,0.25,6010.724309,8030,34.13723181,-117.8602196,6071.502491,6000,60.77818219,12,1,NA,4790,NA,NA,1,0.87938593,1,low,0.5,0.439692965,2,4 day,96,6000
CC,5_3C,0,Pacific Gas & Electric Company,0.75,21253.63252,943,35.36870671,-120.845762,17230.08781,21300,4023.544704,4,1,NA,NA,NA,0.000464017,1,1.3120602,5,high,1.333333333,1.7494136,2,4 day,96,21300
Pri,12_3B,1,Sacramento Municipal Utility District,0.5,52939.76874,15469,38.54049317,-121.5057002,51964.85494,68800,974.9137929,8,1,NA,NA,NA,7.34E-05,1.3,1.035441004,1,low,0.5,0.517720502,1,2 day,48,52900
W,11_3B,1,Pacific Gas & Electric Company,0.9,25203.47763,12699,38.76686816,-121.354962,24650.98792,25200,552.489717,12,2,1.37059309,3220,NA,NA,1,1.37059309,5,high,1.333333333,1.827457453,2,4 day,96,25200
W,12_3C,0,Pacific Gas & Electric Company,0.9,25203.47763,5418,37.68137833,-121.7939948,25502.38334,25200,298.9057019,12,2,1.569024736,3690,NA,NA,1,1.569024736,2,low_medium,0.666666667,1.04601649,3,8 day,192,25200
Coll,8_3B,1,Southern California Edison,0.9,457404.7752,52,33.67538898,-117.7775155,351867.248,457400,105537.5271,7,1,NA,NA,NA,0.000396041,1,1.24377742,2,low_medium,0.666666667,0.829184947,1,2 day,48,457400
Sec,10_3B,0,San Diego Gas & Electric,0.99,363477.3211,18613,33.07623129,-117.056079,299060.5252,436200,64416.79584,4,1,NA,NA,NA,0.000156801,1.2,1.088686627,1,low,0.5,0.544343313,3,8 day,192,363500
Pri,7_3B,0,San Diego Gas & Electric,0.9,82302.16623,16714,32.62293961,-116.9581512,70643.8091,82300,11658.35713,6,1,NA,NA,0.002045399,NA,1,0.878603528,3,medium,0.8,0.702882822,3,8 day,192,82300
CC,10_3B,1,City of Riverside,0.25,6010.724309,17895,33.95454913,-117.3293427,7633.636599,7200,1622.91229,3,1,NA,NA,NA,-4.73E-05,1.2,0.974842741,3,medium,0.8,0.779874192,1,2 day,48,6000
W,10_3B,0,Southern California Edison,0,651.5666403,6700,33.84110432,-117.2251593,660.003679,700,8.437038684,8,1,NA,NA,0.001277491,NA,1,1.656723117,2,low_medium,0.666666667,1.104482078,1,2 day,48,700
Sec,8_3B,0,Southern California Edison,0.25,62916.35818,2508,33.98003408,-118.2282334,62077.35688,75500,839.0012979,7,1,NA,NA,NA,7.11E-05,1.2,1.036481184,5,high,1.333333333,1.381974911,1,2 day,48,62900
W,13_3B,0,Southern California Edison,0.1,2543.392154,17370,36.20913626,-119.3637977,2819.441057,2500,276.0489025,4,1,NA,NA,NA,0.00108902,1,2.285085675,4,high_medium,1,2.285085675,2,4 day,96,2500
W,12_3B,1,Sacramento Municipal Utility District,0.75,14812.45113,89,38.52386751,-121.4823785,14618.88839,14800,193.5627346,7,1,NA,NA,0.001263176,NA,1,1.691586798,5,high,1.333333333,2.255449063,3,8 day,192,14800
Sec,7_3B,0,San Diego Gas & Electric,0.75,196445.8043,18306,32.65974216,-117.0930834,222752.9134,235700,26307.10911,6,2,0.809644925,NA,0.001849674,NA,1.2,0.809644925,5,high,1.333333333,1.079526567,1,2 day,48,196400
CC,4_3C,1,Pacific Gas & Electric Company,0.75,21253.63252,4100,37.4218698,-122.1132658,20765.87717,25500,487.7553479,12,2,0.681622628,3750,NA,NA,1.2,0.681622628,5,high,1.333333333,0.908830171,2,4 day,96,21300
CC,2_3C,1,Pacific Gas & Electric Company,0.75,21253.63252,13566,38.47905591,-122.6612848,18680.94612,25500,2572.686397,7,1,NA,NA,0.002040365,NA,1.2,0.86322248,5,high,1.333333333,1.150963307,3,8 day,192,21300
W,10_3B,0,San Diego Gas & Electric,0.1,2543.392154,8777,33.36548646,-117.074263,2545.900786,2500,2.508631359,4,1,NA,NA,NA,0.00107352,1,2.261010924,3,medium,0.8,1.808808739,3,8 day,192,2500
Sec,11_3B,1,Sacramento Municipal Utility District,0.5,115160.0833,400,38.7378873,-121.2634006,128117.4076,161200,12957.3243,6,1,NA,NA,0.00239017,NA,1.4,0.61253117,5,high,1.333333333,0.816708227,1,2 day,48,115200
CC,13_3B,0,Pacific Gas & Electric Company,0.5,11698.76992,9282,36.70614309,-119.5628255,11843.25274,11700,144.4828125,3,1,NA,NA,NA,0.000297194,1,1.201655524,2,low_medium,0.666666667,0.801103682,3,8 day,192,11700
Coll,12_4B,0,Pacific Gas & Electric Company,0.1,1977.955545,13336,38.03199296,-120.3876238,2382.134753,2000,404.1792084,4,1,NA,NA,NA,0.000549497,1,1.418068278,2,low_medium,0.666666667,0.945378852,3,8 day,192,2000
W,10_3B,0,Southern California Edison,1,474347.0522,12914,34.10255494,-117.5681841,149970.1902,474300,324376.862,4,1,NA,NA,NA,0.00107352,1,2.261010924,5,high,1.333333333,3.014681232,2,4 day,96,474300
Pri,12_3C,0,Pacific Gas & Electric Company,0.5,52939.76874,13165,37.6847203,-121.7286396,53891.10984,52900,951.3411022,6,1,NA,NA,0.002107949,NA,1,0.984750872,4,high_medium,1,0.984750872,3,8 day,192,52900
W,11_5B,0,Pacific Gas & Electric Company,0.01,1066.972869,17591,39.26401643,-121.0176058,2357.242396,1100,1290.269527,12,2,1.427230234,3360,NA,NA,1,1.427230234,2,low_medium,0.666666667,0.951486823,1,2 day,48,1100
Coll,13_3B,1,Pacific Gas & Electric Company,0.5,19634.8968,9301,35.39444047,-118.9713748,20643.62707,19600,1008.730267,6,1,NA,NA,0.002404632,NA,1,0.878947998,2,low_medium,0.666666667,0.585965332,1,2 day,48,19600
CC,16_3C,0,Southern California Edison,0.25,6010.724309,14177,34.45251354,-119.2363589,8085.421347,6000,2074.697038,12,1,NA,4870,NA,NA,1,1.029953112,5,high,1.333333333,1.373270816,1,2 day,48,6000
Coll,9_3B,1,Southern California Edison,0.5,19634.8968,12820,34.17350267,-118.1190158,17803.56481,19600,1831.331994,6,2,0.97777127,NA,0.001983442,NA,1,0.97777127,2,low_medium,0.666666667,0.651847513,2,4 day,96,19600
W,7_3B,1,San Diego Gas & Electric,0.25,4413.584968,12880,32.70301661,-117.1254691,4414.800304,4400,1.215336312,12,1,NA,5140,NA,NA,1,2.010952876,5,high,1.333333333,2.681270501,3,8 day,192,4400
Pri,7_3B,0,San Diego Gas & Electric,0.25,34543.24085,5093,33.05612847,-117.2535324,38638.7963,34500,4095.555452,6,1,NA,NA,0.002045399,NA,1,0.878603528,2,low_medium,0.666666667,0.585735685,1,2 day,48,34500
W,16_5B,0,Pacific Gas & Electric Company,0.5,8158.175525,16534,39.37645049,-120.0764081,8246.955782,8200,88.7802576,7,1,NA,NA,0.001124096,NA,1,1.846643825,3,medium,0.8,1.47731506,1,2 day,48,8200
Sec,6_3C,1,Southern California Edison,0.5,115160.0833,6668,34.27190288,-119.2466055,114860.9199,161200,299.163458,6,2,0.760969673,NA,0.001714098,NA,1.4,0.760969673,2,low_medium,0.666666667,0.507313116,3,8 day,192,115200
W,4_3C,0,Pacific Gas & Electric Company,0.75,14812.45113,1704,37.2818629,-122.0010712,14753.21534,14800,59.23579298,5,1,NA,NA,NA,0.001097679,1,2.24408335,3,medium,0.8,1.79526668,3,8 day,192,14800
Coll,3_3C,0,Pacific Gas & Electric Company,0.99,780061.4012,15042,36.98860419,-121.9252435,627797.5145,780100,152263.8866,7,1,NA,NA,NA,0.000670953,1,1.731595775,2,low_medium,0.666666667,1.154397183,1,2 day,48,780100
Sec,12_3B,1,Pacific Gas & Electric Company,0.9,259158.6438,8838,38.2519161,-122.0376831,259389.4957,362800,230.8519016,6,1,NA,NA,0.002218441,NA,1.4,0.675838325,1,low,0.5,0.337919162,3,8 day,192,259200
Coll,9_3B,1,Los Angeles Department of Water & Power,0.1,1977.955545,7769,34.04878097,-118.2715785,2335.644674,2000,357.689129,7,1,NA,NA,NA,0.000519835,1,1.335971562,3,medium,0.8,1.068777249,1,2 day,48,2000
W,6_3B,0,San Diego Gas & Electric,0.25,4413.584968,6708,33.43205744,-117.6169262,4672.585579,4400,259.0006113,10,1,1.689014655,NA,NA,NA,1,1.689014655,4,high_medium,1,1.689014655,3,8 day,192,4400
CC,6_3B,1,Los Angeles Department of Water & Power,0.99,118774.7684,16718,33.74077847,-118.3092508,108716.612,142500,10058.15647,10,1,0.667289936,NA,NA,NA,1.2,0.667289936,2,low_medium,0.666666667,0.444859957,1,2 day,48,118800
Sec,8_3B,1,Southern California Edison,0.75,196445.8043,1949,33.72609494,-117.8839818,196585.1072,275000,139.302961,12,1,NA,4670,NA,NA,1.4,0.685341652,1,low,0.5,0.342670826,3,8 day,192,196400
Pri,12_3B,0,Pacific Gas & Electric Company,0.75,67085.79308,4616,37.97688256,-121.7954399,67172.34221,67100,86.54912552,1,2,0.580003246,3110,NA,NA,1,0.580003246,4,high_medium,1,0.580003246,3,8 day,192,67100
CC,7_3B,0,San Diego Gas & Electric,0.75,21253.63252,14278,32.67658688,-117.1709299,21254.01376,21300,0.381237725,12,1,NA,5140,NA,NA,1,0.994754842,1,low,0.5,0.497377421,2,4 day,96,21300
Pri,8_3B,0,San Diego Gas & Electric,0.75,67085.79308,4203,33.56168457,-117.6345315,56960.51724,67100,10125.27584,7,1,NA,NA,NA,0.000492326,1,1.322136087,5,high,1.333333333,1.762848116,1,2 day,48,67100
CC,9_3B,1,Los Angeles Department of Water & Power,0.75,21253.63252,11754,34.14323099,-118.2530844,21135.99275,25500,117.6397655,12,1,NA,4790,NA,NA,1.2,0.732821609,1,low,0.5,0.366410804,2,4 day,96,21300
Coll,6_3B,1,Southern California Edison,0,653.5114957,14640,34.02177764,-118.4901242,678.123317,700,24.61182129,6,1,NA,NA,0.001847866,NA,1,0.994520061,3,medium,0.8,0.795616049,3,8 day,192,700
CC,6_3B,0,Southern California Edison,0.1,3198.771136,13083,33.55468682,-117.8071399,3641.494782,3200,442.7236454,10,1,0.800747923,NA,NA,NA,1,0.800747923,2,low_medium,0.666666667,0.533831949,1,2 day,48,3200
W,8_3B,1,Los Angeles Department of Water & Power,0.9,25203.47763,7000,33.99089219,-118.2822407,23069.24829,25200,2134.229341,4,1,NA,NA,NA,0.001008885,1,2.1264538,4,high_medium,1,2.1264538,1,2 day,48,25200
Sec,14_3B,0,Southern California Edison,1,515823.246,1919,34.57477581,-118.0891122,414508.0072,619000,101315.2388,6,2,0.720172407,NA,0.002509477,NA,1.2,0.720172407,5,high,1.333333333,0.960229876,2,4 day,96,515800
Sec,12_3B,0,Pacific Gas & Electric Company,0.25,62916.35818,6333,38.36332649,-122.0078351,63476.71119,75500,560.3530103,4,1,NA,NA,NA,0.000213758,1.2,1.126862995,2,low_medium,0.666666667,0.751241997,2,4 day,96,62900
Coll,9_3B,1,Southern California Edison,0.9,457404.7752,3756,34.14404728,-118.1184852,501013.106,457400,43608.33087,12,1,NA,4790,NA,NA,1,0.979502496,4,high_medium,1,0.979502496,1,2 day,48,457400
Pri,9_3B,0,Southern California Edison,0.5,52939.76874,4855,33.96979423,-118.0756419,52883.15853,52900,56.61020055,7,1,NA,NA,NA,0.000586642,1,1.396258162,1,low,0.5,0.698129081,3,8 day,192,52900
CC,9_3B,1,Southern California Edison,0.25,6010.724309,1914,34.14503506,-118.1217775,6434.741874,7200,424.0175655,10,1,0.670852844,NA,NA,NA,1.2,0.670852844,3,medium,0.8,0.536682275,3,8 day,192,6000
Pri,8_3B,1,Los Angeles Department of Water & Power,0.01,1655.672317,6807,34.01773823,-118.2837748,1367.653887,2200,288.0184294,6,1,NA,NA,0.002226249,NA,1.3,0.644018489,4,high_medium,1,0.644018489,1,2 day,48,1700
Sec,11_3B,1,Pacific Gas & Electric Company,0.5,115160.0833,1348,40.58350285,-122.379838,131301.4863,161200,16141.40295,4,1,NA,NA,NA,-0.000159128,1.4,0.919491974,5,high,1.333333333,1.225989299,2,4 day,96,115200
